[Name]
User Points

[Data]
"Time [s]","Monitor Point: Fxx [N]","Monitor Point: Fyy [N]"
6.08143950e+00,6.77420068e+03,-1.80121094e+03
6.08541870e+00,6.78306689e+03,-2.00240820e+03
6.08939838e+00,6.79305127e+03,-2.19550586e+03
6.09337759e+00,6.80398828e+03,-2.37987695e+03
6.09735680e+00,6.81540723e+03,-2.55483008e+03
6.10133600e+00,6.82697998e+03,-2.71940820e+03
6.10531521e+00,6.83854395e+03,-2.87277344e+03
6.10929489e+00,6.85020117e+03,-3.01444531e+03
6.11327410e+00,6.86211230e+03,-3.14380859e+03
6.11725330e+00,6.87429492e+03,-3.26048438e+03
6.12123251e+00,6.88634570e+03,-3.36378320e+03
6.12521219e+00,6.89770996e+03,-3.45325781e+03
6.12919140e+00,6.90759766e+03,-3.52850391e+03
6.13317060e+00,6.91584863e+03,-3.58937500e+03
6.13714981e+00,6.92286621e+03,-3.63580859e+03
6.14112902e+00,6.92901709e+03,-3.66729297e+03
6.14510870e+00,6.93442285e+03,-3.68379883e+03
6.14908791e+00,6.93837793e+03,-3.68548633e+03
6.15306664e+00,6.94059863e+03,-3.67254688e+03
6.15704536e+00,6.94121875e+03,-3.64473047e+03
6.16102457e+00,6.94039453e+03,-3.60218164e+03
6.16500330e+00,6.93813281e+03,-3.54494922e+03
6.16898155e+00,6.93440527e+03,-3.47343555e+03
6.17296028e+00,6.92945703e+03,-3.38785352e+03
6.17693853e+00,6.92295996e+03,-3.28857617e+03
6.18091679e+00,6.91497852e+03,-3.17636914e+03
6.18489552e+00,6.90591113e+03,-3.05166992e+03
6.18887329e+00,6.89605566e+03,-2.91460352e+03
6.19285154e+00,6.88564941e+03,-2.76537891e+03
6.19682932e+00,6.87481934e+03,-2.60430859e+03
6.20080757e+00,6.86373145e+03,-2.43220703e+03
6.20478535e+00,6.85224414e+03,-2.25061719e+03
6.20876360e+00,6.84047363e+03,-2.06042578e+03
6.21274137e+00,6.82875635e+03,-1.86217383e+03
6.21671963e+00,6.81724121e+03,-1.65645508e+03
6.22069740e+00,6.80609180e+03,-1.44394141e+03
6.22467566e+00,6.79578418e+03,-1.22541016e+03
6.22865343e+00,6.78661328e+03,-1.00161328e+03
6.23263168e+00,6.77859424e+03,-7.73681641e+02
6.23660994e+00,6.77152393e+03,-5.42564453e+02
6.24058819e+00,6.76530469e+03,-3.09634766e+02
6.24456644e+00,6.76029785e+03,-7.61210938e+01
6.24854517e+00,6.75687012e+03,1.57300781e+02
6.25252390e+00,6.75517822e+03,3.89894531e+02
6.25650311e+00,6.75522754e+03,6.20708984e+02
6.26048231e+00,6.75672656e+03,8.49138672e+02
6.26446152e+00,6.75982520e+03,1.07431055e+03
6.26844072e+00,6.76449072e+03,1.29496875e+03
6.27242041e+00,6.77056543e+03,1.50977148e+03
6.27640009e+00,6.77776904e+03,1.71780664e+03
6.28037977e+00,6.78623389e+03,1.91874023e+03
6.28435946e+00,6.79615039e+03,2.11188672e+03
6.28833914e+00,6.80755566e+03,2.29654688e+03
6.29231930e+00,6.81979297e+03,2.47166016e+03
6.29629946e+00,6.83209619e+03,2.63607031e+03
6.30027914e+00,6.84347559e+03,2.78895313e+03
6.30425930e+00,6.85424121e+03,2.92966211e+03
6.30823946e+00,6.86517725e+03,3.05803711e+03
6.31221962e+00,6.87680371e+03,3.17394727e+03
6.31619978e+00,6.88882568e+03,3.27666602e+03
6.32017946e+00,6.90018164e+03,3.36544336e+03
6.32415962e+00,6.91030469e+03,3.43926758e+03
6.32813978e+00,6.91925830e+03,3.49806445e+03
6.33211994e+00,6.92727832e+03,3.54203516e+03
6.33610010e+00,6.93442627e+03,3.57132422e+03
6.34007931e+00,6.94014844e+03,3.58602734e+03
6.34405899e+00,6.94398389e+03,3.58626758e+03
6.34803867e+00,6.94569629e+03,3.57224219e+03
6.35201836e+00,6.94557715e+03,3.54370898e+03
6.35599756e+00,6.94395801e+03,3.50028711e+03
6.35997677e+00,6.94100488e+03,3.44168555e+03
6.36395597e+00,6.93678369e+03,3.36817383e+03
6.36793470e+00,6.93122705e+03,3.28046094e+03
6.37191343e+00,6.92464063e+03,3.17952148e+03
6.37589169e+00,6.91701465e+03,3.06579297e+03
6.37987041e+00,6.90833887e+03,2.93953711e+03
6.38384867e+00,6.89837402e+03,2.80098633e+03
6.38782740e+00,6.88737500e+03,2.65023633e+03
6.39180565e+00,6.87593945e+03,2.48788281e+03
6.39578390e+00,6.86460742e+03,2.31458594e+03
6.39976215e+00,6.85329346e+03,2.13149023e+03
6.40374041e+00,6.84174219e+03,1.93991602e+03
6.40771866e+00,6.82998438e+03,1.74079688e+03
6.41169691e+00,6.81810107e+03,1.53465234e+03
6.41567516e+00,6.80636035e+03,1.32239453e+03
6.41965342e+00,6.79547852e+03,1.10446289e+03
6.42363167e+00,6.78578027e+03,8.81443359e+02
6.42760992e+00,6.77711328e+03,6.54177734e+02
6.43158817e+00,6.76936279e+03,4.23517578e+02
6.43556643e+00,6.76296484e+03,1.90894531e+02
6.43954468e+00,6.75822656e+03,-4.24101563e+01
6.44352341e+00,6.75497949e+03,-2.75525391e+02
6.44750214e+00,6.75307617e+03,-5.07826172e+02
6.45148087e+00,6.75262842e+03,-7.38337891e+02
6.45545959e+00,6.75370605e+03,-9.66615234e+02
6.45943880e+00,6.75647070e+03,-1.19175195e+03
6.46341753e+00,6.76105957e+03,-1.41231445e+03
6.46739674e+00,6.76736719e+03,-1.62681445e+03
6.47137594e+00,6.77525781e+03,-1.83429297e+03
6.47535563e+00,6.78430762e+03,-2.03414063e+03
6.47933483e+00,6.79447070e+03,-2.22570898e+03
6.48331404e+00,6.80547461e+03,-2.40844727e+03
6.48729324e+00,6.81692139e+03,-2.58171680e+03
6.49127293e+00,6.82848242e+03,-2.74443945e+03
6.49525261e+00,6.84002832e+03,-2.89588672e+03
6.49923182e+00,6.85174414e+03,-3.03552539e+03
6.50321150e+00,6.86369434e+03,-3.16283594e+03
6.50719118e+00,6.87588379e+03,-3.27725586e+03
6.51117086e+00,6.88789453e+03,-3.37831445e+03
6.51515055e+00,6.89904395e+03,-3.46543555e+03
6.51912975e+00,6.90862207e+03,-3.53828125e+03
6.52310944e+00,6.91663867e+03,-3.59673242e+03
6.52708912e+00,6.92349316e+03,-3.64069531e+03
6.53106833e+00,6.92954102e+03,-3.66972656e+03
6.53504753e+00,6.93474170e+03,-3.68376563e+03
6.53902674e+00,6.93837891e+03,-3.68302539e+03
6.54300594e+00,6.94034570e+03,-3.66762891e+03
6.54698467e+00,6.94070313e+03,-3.63739453e+03
6.55096340e+00,6.93968262e+03,-3.59240234e+03
6.55494213e+00,6.93719727e+03,-3.53281055e+03
6.55892086e+00,6.93326270e+03,-3.45897070e+03
6.56289959e+00,6.92807129e+03,-3.37110352e+03
6.56687784e+00,6.92130273e+03,-3.26964063e+03
6.57085609e+00,6.91312402e+03,-3.15537305e+03
6.57483435e+00,6.90390430e+03,-3.02868359e+03
6.57881260e+00,6.89396777e+03,-2.88966992e+03
6.58279085e+00,6.88349902e+03,-2.73856641e+03
6.58676910e+00,6.87259570e+03,-2.57563477e+03
6.59074736e+00,6.86146973e+03,-2.40189648e+03
6.59472561e+00,6.84992480e+03,-2.21887109e+03
6.59870386e+00,6.83813965e+03,-2.02732813e+03
6.60268211e+00,6.82646094e+03,-1.82784180e+03
6.60666037e+00,6.81502637e+03,-1.62101367e+03
6.61063862e+00,6.80400293e+03,-1.40755078e+03
6.61461687e+00,6.79387109e+03,-1.18812500e+03
6.61859512e+00,6.78491748e+03,-9.63677734e+02
6.62257338e+00,6.77705762e+03,-7.35166016e+02
6.62655163e+00,6.77011230e+03,-5.03708984e+02
6.63053036e+00,6.76405273e+03,-2.70640625e+02
6.63450861e+00,6.75930322e+03,-3.71855469e+01
6.63848734e+00,6.75616895e+03,1.96068359e+02
6.64246607e+00,6.75478027e+03,4.28332031e+02
6.64644527e+00,6.75508691e+03,6.58742188e+02
6.65042448e+00,6.75687402e+03,8.86568359e+02
6.65440369e+00,6.76024414e+03,1.11108398e+03
6.65838289e+00,6.76511035e+03,1.33071484e+03
6.66236258e+00,6.77137402e+03,1.54437695e+03
6.66634226e+00,6.77877539e+03,1.75120703e+03
6.67032194e+00,6.78745313e+03,1.95083984e+03
6.67430210e+00,6.79763281e+03,2.14253516e+03
6.67828178e+00,6.80923633e+03,2.32563672e+03
6.68226194e+00,6.82152637e+03,2.49904102e+03
6.68624163e+00,6.83372363e+03,2.66151367e+03
6.69022179e+00,6.84499561e+03,2.81236328e+03
6.69420195e+00,6.85571875e+03,2.95101367e+03
6.69818163e+00,6.86679150e+03,3.07728516e+03
6.70216179e+00,6.87848535e+03,3.19102539e+03
6.70614147e+00,6.89042676e+03,3.29146484e+03
6.71012163e+00,6.90160156e+03,3.37771680e+03
6.71410179e+00,6.91153369e+03,3.44901953e+03
6.71808147e+00,6.92034521e+03,3.50531445e+03
6.72206163e+00,6.92818555e+03,3.54681836e+03
6.72604132e+00,6.93513574e+03,3.57370898e+03
6.73002148e+00,6.94053320e+03,3.58597461e+03
6.73400116e+00,6.94396582e+03,3.58385742e+03
6.73798037e+00,6.94538281e+03,3.56745313e+03
6.74196005e+00,6.94501953e+03,3.53646289e+03
6.74593973e+00,6.94318750e+03,3.49054492e+03
6.74991846e+00,6.94005957e+03,3.42946680e+03
6.75389767e+00,6.93560645e+03,3.35352344e+03
6.75787640e+00,6.92984961e+03,3.26355859e+03
6.76185560e+00,6.92310645e+03,3.16045703e+03
6.76583385e+00,6.91534473e+03,3.04466992e+03
6.76981258e+00,6.90648047e+03,2.91640234e+03
6.77379084e+00,6.89632568e+03,2.77590039e+03
6.77776957e+00,6.88521191e+03,2.62329297e+03
6.78174782e+00,6.87373096e+03,2.45906445e+03
6.78572655e+00,6.86238672e+03,2.28410938e+03
6.78970480e+00,6.85108105e+03,2.09953125e+03
6.79368353e+00,6.83951367e+03,1.90664453e+03
6.79766178e+00,6.82772021e+03,1.70631445e+03
6.80164051e+00,6.81582520e+03,1.49916406e+03
6.80561876e+00,6.80420020e+03,1.28598438e+03
6.80959749e+00,6.79352930e+03,1.06725781e+03
6.81357574e+00,6.78403467e+03,8.43531250e+02
6.81755447e+00,6.77552783e+03,6.15664063e+02
6.82153273e+00,6.76795898e+03,3.84585938e+02
6.82551146e+00,6.76182813e+03,1.51812500e+02
6.82948971e+00,6.75735889e+03,-8.14316406e+01
6.83346844e+00,6.75433105e+03,-3.14390625e+02
6.83744717e+00,6.75265918e+03,-5.46373047e+02
6.84142590e+00,6.75242627e+03,-7.76542969e+02
6.84540462e+00,6.75379102e+03,-1.00430469e+03
6.84938383e+00,6.75688184e+03,-1.22869727e+03
6.85336304e+00,6.76176855e+03,-1.44827734e+03
6.85734224e+00,6.76836133e+03,-1.66167383e+03
6.86132097e+00,6.77647168e+03,-1.86781250e+03
6.86530066e+00,6.78569434e+03,-2.06625391e+03
6.86927986e+00,6.79599902e+03,-2.25636719e+03
6.87325954e+00,6.80711621e+03,-2.43755469e+03
6.87723875e+00,6.81859326e+03,-2.60902539e+03
6.88121843e+00,6.83012061e+03,-2.76990625e+03
6.88519764e+00,6.84168945e+03,-2.91935742e+03
6.88917732e+00,6.85343848e+03,-3.05695508e+03
6.89315653e+00,6.86546484e+03,-3.18214844e+03
6.89713621e+00,6.87764160e+03,-3.29432227e+03
6.90111542e+00,6.88957178e+03,-3.39304492e+03
6.90509510e+00,6.90049219e+03,-3.47778516e+03
6.90907431e+00,6.90978223e+03,-3.54825586e+03
6.91305399e+00,6.91757715e+03,-3.60426172e+03
6.91703320e+00,6.92425000e+03,-3.64570313e+03
6.92101288e+00,6.93018164e+03,-3.67217578e+03
6.92499208e+00,6.93518848e+03,-3.68375391e+03
6.92897129e+00,6.93854980e+03,-3.68061914e+03
6.93295002e+00,6.94024170e+03,-3.66278516e+03
6.93692923e+00,6.94035059e+03,-3.63005273e+03
6.94090843e+00,6.93909863e+03,-3.58261719e+03
6.94488668e+00,6.93633301e+03,-3.52064063e+03
6.94886541e+00,6.93218457e+03,-3.44447266e+03
6.95284367e+00,6.92679199e+03,-3.35426953e+03
6.95682240e+00,6.91978613e+03,-3.25066016e+03
6.96080112e+00,6.91142285e+03,-3.13433203e+03
6.96477890e+00,6.90203809e+03,-3.00557227e+03
6.96875715e+00,6.89199609e+03,-2.86454883e+03
6.97273540e+00,6.88144336e+03,-2.71143945e+03
6.97671366e+00,6.87046875e+03,-2.54665625e+03
6.98069143e+00,6.85929688e+03,-2.37134766e+03
6.98466969e+00,6.84771582e+03,-2.18690430e+03
6.98864794e+00,6.83597363e+03,-1.99406445e+03
6.99262571e+00,6.82434766e+03,-1.79335547e+03
6.99660397e+00,6.81293408e+03,-1.58542773e+03
7.00058222e+00,6.80202832e+03,-1.37101172e+03
7.00455999e+00,6.79206299e+03,-1.15071289e+03
7.00853825e+00,6.78329932e+03,-9.25546875e+02
7.01251650e+00,6.77562451e+03,-6.96515625e+02
7.01649475e+00,6.76883203e+03,-4.64773438e+02
7.02047348e+00,6.76300879e+03,-2.31634766e+02
7.02445173e+00,6.75852393e+03,1.82812500e+00
7.02843046e+00,6.75565527e+03,2.34923828e+02
7.03240967e+00,6.75453223e+03,4.66867188e+02
7.03638887e+00,6.75503809e+03,6.96865234e+02
7.04036760e+00,6.75712891e+03,9.24152344e+02
7.04434729e+00,6.76076465e+03,1.14790625e+03
7.04832697e+00,6.76586621e+03,1.36664258e+03
7.05230618e+00,6.77232715e+03,1.57916211e+03
7.05628586e+00,6.77993164e+03,1.78473828e+03
7.06026602e+00,6.78886523e+03,1.98302734e+03
7.06424570e+00,6.79931787e+03,2.17333203e+03
7.06822538e+00,6.81110352e+03,2.35481641e+03
7.07220554e+00,6.82341992e+03,2.52648633e+03
7.07618570e+00,6.83551025e+03,2.68704102e+03
7.08016586e+00,6.84665234e+03,2.83583008e+03
7.08414602e+00,6.85737598e+03,2.97239844e+03
7.08812618e+00,6.86851465e+03,3.09657227e+03
7.09210634e+00,6.88026660e+03,3.20817188e+03
7.09608650e+00,6.89212061e+03,3.30630469e+03
7.10006666e+00,6.90312598e+03,3.39011328e+03
7.10404682e+00,6.91285156e+03,3.45882617e+03
7.10802698e+00,6.92150684e+03,3.51264258e+03
7.11200714e+00,6.92921533e+03,3.55168359e+03
7.11598730e+00,6.93598145e+03,3.57608984e+03
7.11996698e+00,6.94107227e+03,3.58588086e+03
7.12394667e+00,6.94410791e+03,3.58139844e+03
7.12792635e+00,6.94521094e+03,3.56264844e+03
7.13190603e+00,6.94459424e+03,3.52923047e+03
7.13588476e+00,6.94256348e+03,3.48080273e+03
7.13986397e+00,6.93920605e+03,3.41716797e+03
7.14384317e+00,6.93452051e+03,3.33882031e+03
7.14782190e+00,6.92858789e+03,3.24662500e+03
7.15180063e+00,6.92168262e+03,3.14138281e+03
7.15577936e+00,6.91374023e+03,3.02348828e+03
7.15975809e+00,6.90466553e+03,2.89321875e+03
7.16373634e+00,6.89433252e+03,2.75067969e+03
7.16771460e+00,6.88315527e+03,2.59612305e+03
7.17169285e+00,6.87164941e+03,2.43011328e+03
7.17567110e+00,6.86031934e+03,2.25348633e+03
7.17964935e+00,6.84893457e+03,2.06751367e+03
7.18362808e+00,6.83733008e+03,1.87330469e+03
7.18760633e+00,6.82556055e+03,1.67183398e+03
7.19158459e+00,6.81370215e+03,1.46361523e+03
7.19556284e+00,6.80219727e+03,1.24953906e+03
7.19954109e+00,6.79171094e+03,1.03000000e+03
7.20351934e+00,6.78237598e+03,8.05595703e+02
7.20749760e+00,6.77403223e+03,5.77126953e+02
7.21147585e+00,6.76672070e+03,3.45750000e+02
7.21545410e+00,6.76086914e+03,1.12878906e+02
7.21943283e+00,6.75664551e+03,-1.20390633e+02
7.22341156e+00,6.75378809e+03,-3.53208984e+02
7.22739029e+00,6.75235205e+03,-5.84921875e+02
7.23136902e+00,6.75236621e+03,-8.14630859e+02
7.23534775e+00,6.75398828e+03,-1.04184961e+03
7.23932695e+00,6.75740527e+03,-1.26552148e+03
7.24330616e+00,6.76258105e+03,-1.48410156e+03
7.24728537e+00,6.76948535e+03,-1.69627734e+03
7.25126457e+00,6.77780273e+03,-1.90120703e+03
7.25524378e+00,6.78720752e+03,-2.09828906e+03
7.25922298e+00,6.79766895e+03,-2.28692383e+03
7.26320267e+00,6.80885547e+03,-2.46655469e+03
7.26718235e+00,6.82035840e+03,-2.63626953e+03
7.27116203e+00,6.83188477e+03,-2.79526172e+03
7.27514124e+00,6.84347852e+03,-2.94271289e+03
7.27912092e+00,6.85526660e+03,-3.07827148e+03
7.28310061e+00,6.86735107e+03,-3.20133594e+03
7.28708029e+00,6.87948926e+03,-3.31126758e+03
7.29105949e+00,6.89128564e+03,-3.40773633e+03
7.29503918e+00,6.90198096e+03,-3.49005469e+03
7.29901886e+00,6.91100098e+03,-3.55809375e+03
7.30299854e+00,6.91858203e+03,-3.61168359e+03
7.30697823e+00,6.92509473e+03,-3.65061914e+03
7.31095695e+00,6.93093066e+03,-3.67460352e+03
7.31493616e+00,6.93568750e+03,-3.68370898e+03
7.31891537e+00,6.93877832e+03,-3.67816992e+03
7.32289457e+00,6.94023145e+03,-3.65786523e+03
7.32687378e+00,6.94007129e+03,-3.62267383e+03
7.33085251e+00,6.93855469e+03,-3.57276953e+03
7.33483124e+00,6.93554785e+03,-3.50840234e+03
7.33880997e+00,6.93120068e+03,-3.42988867e+03
7.34278870e+00,6.92558105e+03,-3.33745117e+03
7.34676695e+00,6.91832910e+03,-3.23168164e+03
7.35074520e+00,6.90977539e+03,-3.11323242e+03
7.35472345e+00,6.90022852e+03,-2.98243555e+03
7.35870171e+00,6.89008398e+03,-2.83938477e+03
7.36267996e+00,6.87946289e+03,-2.68432422e+03
7.36665821e+00,6.86844727e+03,-2.51768750e+03
7.37063646e+00,6.85720752e+03,-2.34080469e+03
7.37461472e+00,6.84560791e+03,-2.15493164e+03
7.37859297e+00,6.83389453e+03,-1.96081055e+03
7.38257122e+00,6.82230566e+03,-1.75883203e+03
7.38654947e+00,6.81094336e+03,-1.54976367e+03
7.39052773e+00,6.80016992e+03,-1.33433984e+03
7.39450598e+00,6.79033496e+03,-1.11317383e+03
7.39848423e+00,6.78177539e+03,-8.87322266e+02
7.40246248e+00,6.77425781e+03,-6.57759766e+02
7.40644073e+00,6.76759082e+03,-4.25728516e+02
7.41041946e+00,6.76199268e+03,-1.92511719e+02
7.41439819e+00,6.75780469e+03,4.08945313e+01
7.41837645e+00,6.75524805e+03,2.73843750e+02
7.42235565e+00,6.75441406e+03,5.05468750e+02
7.42633486e+00,6.75514893e+03,7.34998047e+02
7.43031406e+00,6.75747266e+03,9.61736328e+02
7.43429327e+00,6.76136768e+03,1.18470703e+03
7.43827248e+00,6.76672266e+03,1.40245313e+03
7.44225264e+00,6.77339697e+03,1.61389063e+03
7.44623232e+00,6.78123535e+03,1.81825586e+03
7.45021200e+00,6.79042285e+03,2.01522461e+03
7.45419216e+00,6.80109961e+03,2.20407227e+03
7.45817184e+00,6.81303418e+03,2.38401758e+03
7.46215200e+00,6.82538379e+03,2.55381836e+03
7.46613216e+00,6.83726123e+03,2.71240820e+03
7.47011232e+00,6.84829785e+03,2.85911719e+03
7.47409201e+00,6.85906836e+03,2.99363281e+03
7.47807217e+00,6.87032080e+03,3.11572656e+03
7.48205233e+00,6.88216162e+03,3.22508398e+03
7.48603201e+00,6.89392725e+03,3.32090820e+03
7.49001217e+00,6.90470605e+03,3.40217383e+03
7.49399233e+00,6.91420801e+03,3.46840625e+03
7.49797249e+00,6.92272461e+03,3.51971484e+03
7.50195217e+00,6.93028223e+03,3.55631445e+03
7.50593233e+00,6.93679883e+03,3.57826367e+03
7.50991249e+00,6.94156641e+03,3.58567383e+03
7.51389217e+00,6.94426025e+03,3.57880859e+03
7.51787138e+00,6.94508740e+03,3.55759766e+03
7.52185106e+00,6.94423145e+03,3.52167773e+03
7.52583027e+00,6.94196533e+03,3.47070508e+03
7.52980947e+00,6.93835449e+03,3.40460352e+03
7.53378820e+00,6.93342188e+03,3.32389648e+03
7.53776693e+00,6.92736133e+03,3.22953320e+03
7.54174566e+00,6.92027539e+03,3.12216406e+03
7.54572439e+00,6.91217969e+03,3.00217578e+03
7.54970312e+00,6.90290918e+03,2.86982813e+03
7.55368137e+00,6.89239990e+03,2.72526563e+03
7.55765963e+00,6.88113770e+03,2.56879688e+03
7.56163788e+00,6.86965039e+03,2.40090430e+03
7.56561661e+00,6.85831055e+03,2.22264648e+03
7.56959486e+00,6.84688477e+03,2.03525195e+03
7.57357311e+00,6.83523438e+03,1.83984961e+03
7.57755136e+00,6.82345801e+03,1.63725391e+03
7.58152962e+00,6.81162744e+03,1.42804297e+03
7.58550787e+00,6.80024072e+03,1.21302344e+03
7.58948612e+00,6.78995215e+03,9.92580078e+02
7.59346437e+00,6.78079004e+03,7.67470703e+02
7.59744263e+00,6.77259619e+03,5.38437500e+02
7.60142088e+00,6.76551221e+03,3.06769531e+02
7.60539961e+00,6.75994824e+03,7.38125000e+01
7.60937786e+00,6.75595215e+03,-1.59382813e+02
7.61335659e+00,6.75333105e+03,-3.92083984e+02
7.61733532e+00,6.75213672e+03,-6.23390625e+02
7.62131405e+00,6.75243945e+03,-8.52777344e+02
7.62529325e+00,6.75435645e+03,-1.07952539e+03
7.62927198e+00,6.75807080e+03,-1.30241797e+03
7.63325167e+00,6.76352832e+03,-1.51997070e+03
7.63723087e+00,6.77067969e+03,-1.73092773e+03
7.64121008e+00,6.77916650e+03,-1.93455859e+03
7.64518929e+00,6.78876563e+03,-2.13023633e+03
7.64916849e+00,6.79937598e+03,-2.31741016e+03
7.65314817e+00,6.81063232e+03,-2.49543945e+03
7.65712786e+00,6.82213281e+03,-2.66341406e+03
7.66110754e+00,6.83366992e+03,-2.82050391e+03
7.66508675e+00,6.84530859e+03,-2.96596680e+03
7.66906643e+00,6.85713232e+03,-3.09940625e+03
7.67304611e+00,6.86925049e+03,-3.22030469e+03
7.67702579e+00,6.88135742e+03,-3.32809570e+03
7.68100548e+00,6.89303809e+03,-3.42216797e+03
7.68498516e+00,6.90345898e+03,-3.50214258e+03
7.68896437e+00,6.91221045e+03,-3.56773828e+03
7.69294405e+00,6.91961621e+03,-3.61891992e+03
7.69692373e+00,6.92600146e+03,-3.65532227e+03
7.70090294e+00,6.93171289e+03,-3.67679297e+03
7.70488214e+00,6.93620703e+03,-3.68344922e+03
7.70886135e+00,6.93900781e+03,-3.67545898e+03
7.71284056e+00,6.94015430e+03,-3.65264648e+03
7.71681929e+00,6.93977197e+03,-3.61495703e+03
7.72079802e+00,6.93802295e+03,-3.56265625e+03
7.72477674e+00,6.93478516e+03,-3.49588867e+03
7.72875547e+00,6.93023145e+03,-3.41509961e+03
7.73273420e+00,6.92433398e+03,-3.32038086e+03
7.73671246e+00,6.91682813e+03,-3.21242969e+03
7.74069071e+00,6.90810693e+03,-3.09195703e+03
7.74466896e+00,6.89846191e+03,-2.95909180e+03
7.74864721e+00,6.88823633e+03,-2.81399805e+03
7.75262547e+00,6.87753467e+03,-2.65693750e+03
7.75660372e+00,6.86649316e+03,-2.48851758e+03
7.76058197e+00,6.85518359e+03,-2.31006836e+03
7.76456022e+00,6.84354053e+03,-2.12283008e+03
7.76853848e+00,6.83185059e+03,-1.92735742e+03
7.77251673e+00,6.82028174e+03,-1.72416211e+03
7.77649498e+00,6.80896973e+03,-1.51397656e+03
7.78047323e+00,6.79835840e+03,-1.29753320e+03
7.78445148e+00,6.78873486e+03,-1.07557227e+03
7.78842974e+00,6.78034082e+03,-8.49058594e+02
7.79240799e+00,6.77300488e+03,-6.19082031e+02
7.79638624e+00,6.76650781e+03,-3.86750000e+02
7.80036497e+00,6.76113623e+03,-1.53507813e+02
7.80434370e+00,6.75719678e+03,7.98710938e+01
7.80832243e+00,6.75491113e+03,3.12640625e+02
7.81230164e+00,6.75434668e+03,5.44019531e+02
7.81628036e+00,6.75529053e+03,7.73105469e+02
7.82025957e+00,6.75789355e+03,9.99296875e+02
7.82423925e+00,6.76208008e+03,1.22142969e+03
7.82821894e+00,6.76770215e+03,1.43814648e+03
7.83219862e+00,6.77457422e+03,1.64842773e+03
7.83617830e+00,6.78261914e+03,1.85159180e+03
7.84015799e+00,6.79201758e+03,2.04726953e+03
7.84413815e+00,6.80294824e+03,2.23463477e+03
7.84811783e+00,6.81500586e+03,2.41295313e+03
7.85209799e+00,6.82737256e+03,2.58091016e+03
7.85607815e+00,6.83906787e+03,2.73757813e+03
7.86005783e+00,6.84994727e+03,2.88223438e+03
7.86403799e+00,6.86073340e+03,3.01467188e+03
7.86801815e+00,6.87211523e+03,3.13467773e+03
7.87199783e+00,6.88406348e+03,3.24179688e+03
7.87597799e+00,6.89573291e+03,3.33523047e+03
7.87995768e+00,6.90627441e+03,3.41399609e+03
7.88393784e+00,6.91554980e+03,3.47768359e+03
7.88791800e+00,6.92389355e+03,3.52654492e+03
7.89189768e+00,6.93133789e+03,3.56066602e+03
7.89587784e+00,6.93761035e+03,3.58019336e+03
7.89985800e+00,6.94208008e+03,3.58523242e+03
7.90383720e+00,6.94442773e+03,3.57596484e+03
7.90781689e+00,6.94495020e+03,3.55231445e+03
7.91179609e+00,6.94383203e+03,3.51388867e+03
7.91577530e+00,6.94131934e+03,3.46037305e+03
7.91975451e+00,6.93751221e+03,3.39179688e+03
7.92373371e+00,6.93237891e+03,3.30873047e+03
7.92771244e+00,6.92614160e+03,3.21223242e+03
7.93169117e+00,6.91888623e+03,3.10275586e+03
7.93566990e+00,6.91058105e+03,2.98065625e+03
7.93964863e+00,6.90107764e+03,2.84627734e+03
7.94362688e+00,6.89039258e+03,2.69966016e+03
7.94760513e+00,6.87907129e+03,2.54125586e+03
7.95158339e+00,6.86766699e+03,2.37158203e+03
7.95556164e+00,6.85638379e+03,2.19172461e+03
7.95953989e+00,6.84493555e+03,2.00288867e+03
7.96351814e+00,6.83323047e+03,1.80633203e+03
7.96749640e+00,6.82141260e+03,1.60257813e+03
7.97147465e+00,6.80956543e+03,1.39241602e+03
7.97545290e+00,6.79832520e+03,1.17641406e+03
7.97943115e+00,6.78823438e+03,9.55156250e+02
7.98340988e+00,6.77928174e+03,7.29355469e+02
7.98738813e+00,6.77123682e+03,4.99804688e+02
7.99136639e+00,6.76436279e+03,2.67845703e+02
7.99534464e+00,6.75907129e+03,3.47871094e+01
7.99932337e+00,6.75533643e+03,-1.98310547e+02
